id,label_true_k122,title,KMeans_artm_k37,KMeans_tfidf_k37,KMeans_w2v_k37,Birch_artm_k122,Birch_w2v_k38,Birch_tfidf_k268,AffinityPropagation_artm_k660,AffinityPropagation_tfidf_k1749,AffinityPropagation_w2v_k469,x,y,z
22111466,5,Android разработчик,10,22,22,33,19,1,424,1070,251,0.059460570334255954,0.007039085160862968,-0.026878407901162776
22355503,5,Разработчик мобильных приложений для iOS,35,36,34,34,7,1,421,1067,299,0.09327162188241357,0.026885712037493747,-0.05440430202590893
25249140,5,Android/iOS разработчик,35,36,22,34,19,1,264,913,251,0.10937232412108618,0.025719513148136725,-0.09509062310178917
20126864,5,Ведущий разработчик Ruby,17,14,34,18,37,1,25,119,299,0.06719657834279026,0.015067950625597855,-0.026387345683934305
26124148,5,Системный разработчик,0,14,34,18,7,1,381,1327,299,0.07845403590026039,0.01912536583001152,-0.026922214254196247
27248519,5,IOS Developer,35,36,34,34,7,1,346,1067,299,0.08350659401221663,0.0327460827795324,-0.039655017528446024
21407708,5,Разработчик backend,0,14,34,18,7,1,275,1059,299,0.08909126796970229,0.01523975914227284,-0.04160587852657369
27156767,5,Программист С++,0,14,34,88,35,1,415,767,299,0.11322489693900961,0.024715836820849473,-0.045864855462964045
25505316,5,Разработчик приложения для Android(Java/Android Studio),2,22,34,34,7,1,271,1070,299,0.11630414196809921,0.023626448972096543,-0.05252477449408379
26028796,5,React Native разработчик,17,36,34,18,7,1,196,1343,299,0.1293098674229398,0.03173772384380304,-0.054049821676046994
25744668,5,IOS senior/middle+ developer,35,36,22,34,19,1,264,1119,96,0.1226496227456588,0.021890339023103025,-0.0833033178397505
20776674,5,IOS Swift Developer,35,36,4,34,19,1,264,1067,250,0.05236161442584404,0.009903045650933062,-0.038659588305776864
26202824,5,Android Developer,2,22,22,34,26,1,271,912,315,0.0948767881701617,0.02505310591275907,-0.060665808966126084
24253675,5,Android developer,2,14,0,34,7,1,271,1108,315,0.07258217319796205,0.021790506372178206,-0.04455027390541183
23580339,5,IOS developer (Ac‎ronis Mobile Team),35,36,0,34,26,1,346,1067,315,0.09893697216847976,0.026784279215558197,-0.052394417467419435
21967688,5,Разработчик iOS в команду “Вкармане”,35,13,0,34,26,1,418,1348,315,0.09613773502610812,0.029721602967651205,-0.0631260900167505
26185820,5,Android Developer,2,22,22,34,19,1,272,910,250,0.06502047496970823,0.009616495373868866,-0.04613728968015316
28070714,5,Разработчик мобильных приложений Android,2,22,22,34,19,1,272,1366,250,0.0814260439431629,0.017554881203736928,-0.0675293121473399
20091287,5,Программист IOS/Android,35,36,22,34,19,1,36,1230,251,0.09321551094083219,0.01153360575969168,-0.051664524488598464
20020056,5,Android-разработчик,2,22,22,34,19,1,264,913,174,0.09677863604957071,0.020107820114228566,-0.07906605127733825
23966491,5,Android разработчик,2,22,22,34,19,1,272,910,250,0.04654797623164681,0.0077199936012109244,-0.03796746338449033
22920525,5,IOS разработчик,35,36,22,34,19,1,38,901,174,0.1222117259452322,0.013476612453223036,-0.05816369058495743
26200730,5,PHP-разработчик,18,14,0,30,26,1,196,404,315,0.102149163858498,0.03203353910228602,-0.052787738190892095
23299814,5,Android Программист,2,21,22,34,19,1,271,1228,174,0.08920937915553773,0.01216689534176405,-0.05147345135610087
20287002,5,IOS Developer,35,36,22,34,19,1,171,573,174,0.14793314318111106,0.022830793868173993,-0.0885443925696846
21578618,5,Senior Android разработчик,2,22,22,34,19,1,264,902,174,0.13067015301080034,0.02451636839631901,-0.08331114708883817
26161201,5,IOS-разработчик,35,36,22,34,20,1,171,901,174,0.07467361276301138,0.017311805565936735,-0.0515114143338903
27407957,5,Android разработчик,2,22,22,34,19,1,170,913,174,0.12441336597279407,0.01985215611153578,-0.07509739127431453
24827637,5,IOS разработчик,35,36,22,34,19,1,38,573,174,0.10287335582346903,0.01851815786672853,-0.06011310267148073
22501223,5,Разработчик мобильных приложений Android,2,22,22,34,19,1,154,913,174,0.11890698962111934,0.021590992886007618,-0.07867342909901287
22524967,5,IOS разработчик,35,36,22,34,19,1,264,573,174,0.10766691057883102,0.022618101752397504,-0.07333194454540191
27954895,5,IOS разработчик,35,36,22,34,19,1,171,901,174,0.11754498953731808,0.02060038150924117,-0.07722797725801533
20104739,5,Android разработчик,2,22,22,34,26,1,271,912,174,0.11858690989767538,0.019940110198205938,-0.06811032168840592
24989619,5,IOS разработчик,35,36,22,34,20,1,171,573,174,0.12022448908902933,0.02309871056685142,-0.06660390601458531
23409908,5,Разработчик iOS/Android приложений,35,36,22,34,19,1,418,913,174,0.12971467592467764,0.018644533698993767,-0.06738430052432898
21059926,5,IOS разработчик,35,36,0,34,7,1,172,1067,315,0.07229087791098437,0.024775957497007162,-0.045293426883651886
26245135,5,Разработчик мобильных приложений,2,36,0,34,7,1,271,1108,315,0.07854171108191464,0.027540253932323632,-0.050219683837205015
25079753,5,IOS разработчик (Инвестиции),35,13,0,34,26,1,172,1348,315,0.10285028463211508,0.036251539832510296,-0.06952679789065
24752241,5,Android Разработчик,2,22,18,34,35,1,417,1361,319,0.10860789513133223,0.01808926711645154,-0.06481875425121887
24863645,5,Mobile developer,0,36,18,34,35,1,278,928,319,0.11044983157026379,0.02802903741312866,-0.05744265524539894
23220116,5,IOS developer / Разработчик iOS,35,36,18,34,35,1,418,1360,319,0.1847230591092808,0.03057636059694698,-0.08047080715530183
23331694,5,Программист IOS,35,36,18,34,7,1,421,1119,319,0.13377332608754994,0.019493404340202792,-0.051313453084702434
23300527,5,Android Developer (messenger),2,22,22,34,35,1,271,1258,319,0.11224042241139547,0.0220873714055827,-0.056227949879772615
24681803,5,Программист-разработчик,1,2,18,31,35,1,174,1210,319,0.11895645092336747,0.01383433750249101,-0.0420078262312204
23790839,5,Middle/Senior Android Developer,0,13,24,34,35,1,170,1363,319,0.13166011252506418,0.01624705023414901,-0.06121684230816874
23583454,5,Разработчик мобильных приложений,35,36,24,34,35,1,418,1119,319,0.11367150646161242,0.020861166565370844,-0.057273543584213084
27544054,5,Senior IOS developer / Старший разработчик iOS,35,36,18,34,35,1,418,1360,319,0.17781036079893064,0.02957630804142713,-0.07742111057612619
25992915,5,Андроид-разработчик (Android developer),2,22,18,34,35,1,352,910,319,0.13124985478007634,0.013801775431593116,-0.05304775319454187
24311139,5,Ведущий разработчик мобильных приложений на Apple IOS,35,36,24,34,35,1,418,1192,319,0.11330887154396549,0.02211136460566386,-0.055579275183713084
25928582,5,Senior Android developer,2,22,18,34,35,1,417,1361,319,0.13604232957391804,0.03088763062454085,-0.07798271459118078
25211888,5,IOS разработчик,35,36,18,34,35,1,418,1119,319,0.1289282475292999,0.01620455537430087,-0.050497887157013796
20248728,5,Разработчик Windows 10,35,14,0,34,26,1,172,354,315,0.08560691007081271,0.023298007924067363,-0.0514445298934313
27860118,5,(Sr.) Mobile SW Developer (iOS / Android),35,36,0,34,26,1,421,1119,315,0.10057145673127914,0.031314110565099286,-0.06855825724773709
22458317,5,"Android-разработчик (проект ""Мобильный оператор Тинькофф"")",2,13,0,34,26,1,374,1349,315,0.10213858344201343,0.036098931040895225,-0.06532867459298783
28043273,5,IOS разработчик (Инвестиции),35,13,0,34,26,1,172,1348,315,0.10285028463211508,0.036251539832510296,-0.06952679789065
20109256,5,IOS developer (Acronis True Image),35,36,0,34,7,1,172,1067,315,0.09845003189967243,0.026338668064702298,-0.051625916666858486
20054350,5,Senior Android Developer,2,14,22,34,26,1,271,1228,315,0.07974341958414777,0.021248815286749143,-0.03073258952997375
24994258,5,"Разработчик Android приложений (Лимассол, Кипр)",2,22,0,34,26,1,374,1108,315,0.0997335907467245,0.027640534307892053,-0.059904314801383085
24552800,5,Android-разработчик,2,22,18,34,26,1,271,1108,315,0.08965469655040374,0.027464768805826722,-0.04534068461625657
26048031,5,Android разработчик,2,13,0,34,26,1,170,1348,315,0.11636863985186294,0.035201308859349134,-0.07976317786060003
23508859,5,Frontend разработчик (Tinkoff.Страхование),0,13,34,34,7,1,172,1349,315,0.09177186276727455,0.035134248415000936,-0.053243202557670635
27357749,5,IOS developer,35,36,22,34,20,1,171,573,174,0.08624361429216139,0.016547810429909767,-0.055811140060906414
23604394,5,Android Developer,2,22,0,34,26,1,374,1070,178,0.07304038401901318,0.025809990664563923,-0.05563456536827376
21861776,5,IOS разработчик,35,36,22,34,35,1,171,901,174,0.12773084756073028,0.015276781326049413,-0.06827760761346294
23162582,5,Senior Android разработчик,2,22,22,34,35,1,264,902,174,0.1349900853551135,0.022845820326082112,-0.0812104647732434
24755789,5,Разработчик мобильных приложений iOS / Android,35,36,22,34,26,1,36,1229,250,0.08574115072626465,0.018890091278014005,-0.06388137317574077
23253321,5,Android Core developer,2,22,22,88,19,1,154,910,180,0.08399678497134994,0.012004130558253095,-0.04769502334043818
24792366,5,IOS разработчик,35,36,22,34,19,1,38,1119,250,0.09886845241110437,0.01749074026425217,-0.06682289154339857
27340539,5,Middle Android SDK Developer,2,22,22,34,26,1,154,910,180,0.10567036254230167,0.020696515268008885,-0.06989122186941571
27271742,5,Android разработчик,2,22,22,34,19,4,154,910,251,0.09891179975680472,0.013858513829344166,-0.06340989779911602
21490047,5,Программист-разработчик Android (Android Developer),2,22,22,34,19,1,154,910,180,0.06347053576573729,0.010180146169388078,-0.04895945440140163
23759210,5,IOS Developer (Cocos2d),23,14,22,35,19,1,37,1697,158,0.06174486877935855,0.005722302631350201,-0.029577494491812784
23682166,5,Mac OS X Developer,35,14,22,34,19,1,172,1228,144,0.08553064628946917,0.02041141478654297,-0.05725190453364891
22725144,5,Инженер-программист Android,2,14,22,34,26,1,314,1228,243,0.04005589065735964,0.004397723473640795,-0.02244802388990048
27552623,5,Android developer,2,22,22,34,19,1,154,910,251,0.10846217775493219,0.019424791652884653,-0.07498038096267894
23461438,5,Android разработчик,2,22,22,34,19,1,383,910,250,0.08710652429236995,0.02118549400493108,-0.05506734129364322
24307309,5,Разработчик Android,2,22,22,34,19,1,384,1070,250,0.05586247979975434,0.008936555107209202,-0.040200508876554575
25206619,5,Разработчик мобильного приложения,35,36,22,34,26,1,36,1210,180,0.058973750431078366,-0.0004084797138340153,-0.023736923322525628
23634194,5,Junior Python developer,17,14,34,18,37,1,382,976,276,0.07284967235954201,0.024211093810863345,-0.037710677654339095
26180423,5,IOS Developer,17,36,34,18,7,1,382,1227,276,0.10582322627026358,0.04152347487326004,-0.06407849463483131
27730932,5,C#/.NET разработчик,17,14,34,18,37,1,382,1377,276,0.08434293132531609,0.039860422947151496,-0.03579059954499492
27265882,5,IOS-разработчик в КиноПоиск,35,36,34,34,11,1,172,1067,276,0.05510257557685078,0.020982317858216373,-0.03260441451668667
27647185,5,Ведущий программист ASP.NET MVC,17,7,34,18,7,1,382,1377,276,0.0769686151152108,0.03264169808832694,-0.034309855171516135
24513697,5,IOS-разработчик,0,14,34,18,7,1,108,1067,276,0.09640678029985054,0.017242880916105166,-0.05009792598734578
24159522,5,Android - разработчик,2,22,34,34,37,1,351,1108,276,0.0603679794724939,0.02892922680055261,-0.03493877064047456
22365329,5,Android developer (Технопарк),0,22,34,18,37,1,351,1108,276,0.07873855333149488,0.027443704990108588,-0.04268821092046535
28055695,5,Программист .net,17,14,34,18,37,1,382,1377,276,0.0696752832919357,0.033118692990585855,-0.0318372879130221
24284172,5,Android разработчик,2,22,22,34,26,1,383,912,250,0.11448624471700578,0.020869118647461254,-0.0747666004292216
21893871,5,Разработчик приложений Android / iOS,35,36,22,34,26,1,36,1070,250,0.06716520718322874,0.01551940180501119,-0.043198587683828706
27453288,5,Android SDK Developer,2,22,22,34,19,1,154,910,180,0.1050232187545575,0.020644668373172578,-0.06992030652091098
20523148,5,Программист IOS/Android,35,36,22,34,19,1,36,1230,251,0.09321551094083219,0.01153360575969168,-0.051664524488598464
24821736,5,Middle or Senior Android developer,2,22,22,34,19,1,170,1108,174,0.09066523016308428,0.01668273562898523,-0.06054601577871356
23195952,5,Mac OS/iOS разработчик,35,36,22,34,19,1,418,1067,174,0.09369976816106995,0.012072162057931124,-0.04420384953615985
21266025,5,Программист iOS,35,36,22,34,20,1,171,1105,174,0.09488848161241611,0.01232848444217952,-0.04040783544368716
20703569,5,Разработчик Android Java,2,22,22,34,19,1,271,1070,174,0.1019653361129496,0.019425088277300058,-0.06578575108167437
21504864,5,Senior iOS разработчик,35,36,22,34,19,1,264,902,174,0.13085371685159322,0.02544073804550696,-0.0834662802972646
24904457,5,Программист IOS (SWIFT),35,36,22,34,19,1,38,573,174,0.09263925800023663,0.018179506788327,-0.059585058218477344
24215420,5,Разработчик Android/iOS,35,36,22,34,19,1,264,913,174,0.11574603543977918,0.018825221889353823,-0.0726517325438174
25264884,5,Android developer / Разработчик Android,2,22,22,34,20,1,271,912,174,0.1607287827158032,0.027298187920620016,-0.09095499656099258
24255926,5,IOS developer / Разработчик iOS,35,36,22,34,20,1,418,1119,174,0.15756850020750926,0.02636188244006493,-0.08599451995961956
27899191,5,Middle iOS developer,35,36,22,34,19,1,171,1067,174,0.07664716813390654,0.01524088364013043,-0.04878753149303578
22648831,5,IOS разработчик,35,36,22,34,19,1,172,1119,174,0.12042224447286508,0.020465460554240044,-0.07632857495344025
25756367,5,IOS⁢ developer,35,36,22,34,19,1,171,1119,174,0.0974903845014491,0.014711590418655168,-0.062439788791133495
25727818,5,Swift Developer,35,36,22,34,20,1,171,573,174,0.09772371593664712,0.018088996591306847,-0.056931733713587875
